"PrimaryID","ENSEMBL","SYMBOL","ENTREZID","REFSEQ","GENENAME"
"ENSG00000169967","ENSG00000169967","MAP3K2","10746","NM_001371910","mitogen-activated protein kinase kinase kinase 2"
"ENSG00000169972","ENSG00000169972","PUSL1","126789","NM_001346116","pseudouridine synthase like 1"
"ENSG00000169976","ENSG00000169976","SF3B5","83443","NM_031287","splicing factor 3b subunit 5"
"ENSG00000169981","ENSG00000169981","ZNF35","7584","NM_003420","zinc finger protein 35"
"ENSG00000169989","ENSG00000169989","TIGD4","201798","NM_145720","tigger transposable element derived 4"
"ENSG00000169991","ENSG00000169991","IFFO2","126917","NM_001136265","intermediate filament family orphan 2"
"ENSG00000169992","ENSG00000169992","NLGN2","57555","NM_020795","neuroligin 2"
"ENSG00000169994","ENSG00000169994","MYO7B","4648","NM_001080527","myosin VIIB"
"ENSG00000170004","ENSG00000170004","CHD3","1107","NM_001005271","chromodomain helicase DNA binding protein 3"
"ENSG00000170006","ENSG00000170006","TMEM154","201799","NM_152680","transmembrane protein 154"
"ENSG00000170011","ENSG00000170011","MYRIP","25924","NM_001284423","myosin VIIA and Rab interacting protein"
"ENSG00000170017","ENSG00000170017","ALCAM","214","NM_001243280","activated leukocyte cell adhesion molecule"
"ENSG00000170027","ENSG00000170027","YWHAG","7532","NM_012479","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma"
"ENSG00000170035","ENSG00000170035","UBE2E3","10477","NM_001278554","ubiquitin conjugating enzyme E2 E3"
"ENSG00000170037","ENSG00000170037","CNTROB","116840","NM_001037144","centrobin, centriole duplication and spindle assembly protein"
"ENSG00000170043","ENSG00000170043","TRAPPC1","58485","NM_001166621","trafficking protein particle complex 1"
"ENSG00000170049","ENSG00000170049","KCNAB3","9196","NM_004732","potassium voltage-gated channel subfamily A regulatory beta subunit 3"
"ENSG00000170054","ENSG00000170054","SERPINA9","327657","NM_001042518","serpin family A member 9"
"ENSG00000170074","ENSG00000170074","FAM153A","285596","NM_173663","family with sequence similarity 153 member A"
"ENSG00000170075","ENSG00000170075","GPR37L1","9283","NM_004767","G protein-coupled receptor 37 like 1"
"ENSG00000170085","ENSG00000170085","SIMC1","375484","NM_001308195","SUMO interacting motifs containing 1"
"ENSG00000170088","ENSG00000170088","TMEM192","201931","NM_001100389","transmembrane protein 192"
"ENSG00000170089","ENSG00000170089","LOC728554","728554","NR_003615","THO complex 3 pseudogene"
"ENSG00000170091","ENSG00000170091","NSG2","51617","NM_015980","neuronal vesicle trafficking associated 2"
"ENSG00000170092","ENSG00000170092","SPDYE5","442590","NM_001099435","speedy/RINGO cell cycle regulator family member E5"
"ENSG00000170100","ENSG00000170100","ZNF778","197320","NM_001201407","zinc finger protein 778"
"ENSG00000170113","ENSG00000170113","NIPA1","123606","NM_001142275","NIPA magnesium transporter 1"
"ENSG00000170122","ENSG00000170122","FOXD4","2298","NM_207305","forkhead box D4"
"ENSG00000170128","ENSG00000170128","GPR25","2848","NM_005298","G protein-coupled receptor 25"
"ENSG00000170142","ENSG00000170142","UBE2E1","7324","NM_001202476","ubiquitin conjugating enzyme E2 E1"
"ENSG00000170144","ENSG00000170144","HNRNPA3","220988","NM_001330247","heterogeneous nuclear ribonucleoprotein A3"
"ENSG00000170145","ENSG00000170145","SIK2","23235","NM_015191","salt inducible kinase 2"
"ENSG00000170153","ENSG00000170153","RNF150","57484","NM_020724","ring finger protein 150"
"ENSG00000170160","ENSG00000170160","CCDC144A","9720","NM_014695","coiled-coil domain containing 144A"
"ENSG00000170161","ENSG00000170161","LOC728673","728673","NR_126047","uncharacterized LOC728673"
"ENSG00000170175","ENSG00000170175","CHRNB1","1140","NM_000747","cholinergic receptor nicotinic beta 1 subunit"
"ENSG00000170180","ENSG00000170180","GYPA","2993","NM_001308187","glycophorin A (MNS blood group)"
"ENSG00000170185","ENSG00000170185","USP38","84640","NM_001290325","ubiquitin specific peptidase 38"
"ENSG00000170190","ENSG00000170190","SLC16A5","9121","NM_001271765","solute carrier family 16 member 5"
"ENSG00000170191","ENSG00000170191","NANP","140838","NM_152667","N-acetylneuraminic acid phosphatase"
"ENSG00000170209","ENSG00000170209","ANKK1","255239","NM_178510","ankyrin repeat and kinase domain containing 1"
"ENSG00000170222","ENSG00000170222","ADPRM","56985","NM_020233","ADP-ribose/CDP-alcohol diphosphatase, manganese dependent"
"ENSG00000170231","ENSG00000170231","FABP6","2172","NM_001040442","fatty acid binding protein 6"
"ENSG00000170234","ENSG00000170234","PWWP2A","114825","NM_001130864","PWWP domain containing 2A"
"ENSG00000170242","ENSG00000170242","USP47","55031","NM_001282659","ubiquitin specific peptidase 47"
"ENSG00000170248","ENSG00000170248","PDCD6IP","10015","NM_001162429","programmed cell death 6 interacting protein"
"ENSG00000170260","ENSG00000170260","ZNF212","7988","NM_012256","zinc finger protein 212"
"ENSG00000170264","ENSG00000170264","FAM161A","84140","NM_001201543","FAM161 centrosomal protein A"
"ENSG00000170265","ENSG00000170265","ZNF282","8427","NM_001303481","zinc finger protein 282"
"ENSG00000170266","ENSG00000170266","GLB1","2720","NM_000404","galactosidase beta 1"
"ENSG00000170270","ENSG00000170270","GON7","84520","NM_032490","GON7 subunit of KEOPS complex"
"ENSG00000170271","ENSG00000170271","FAXDC2","10826","NM_016348","fatty acid hydroxylase domain containing 2"
"ENSG00000170275","ENSG00000170275","CRTAP","10491","NM_006371","cartilage associated protein"
"ENSG00000170291","ENSG00000170291","ELP5","23587","NM_015362","elongator acetyltransferase complex subunit 5"
"ENSG00000170293","ENSG00000170293","CMTM8","152189","NM_001320308","CKLF like MARVEL transmembrane domain containing 8"
"ENSG00000170296","ENSG00000170296","GABARAP","11337","NM_007278","GABA type A receptor-associated protein"
"ENSG00000170298","ENSG00000170298","LGALS9B","284194","NM_001042685","galectin 9B"
"ENSG00000170310","ENSG00000170310","STX8","9482","NM_004853","syntaxin 8"
"ENSG00000170312","ENSG00000170312","CDK1","983","NM_001130829","cyclin dependent kinase 1"
"ENSG00000170315","ENSG00000170315","UBB","7314","NM_001281716","ubiquitin B"
"ENSG00000170322","ENSG00000170322","NFRKB","4798","NM_001143835","nuclear factor related to kappaB binding protein"
"ENSG00000170323","ENSG00000170323","FABP4","2167","NM_001442","fatty acid binding protein 4"
"ENSG00000170325","ENSG00000170325","PRDM10","56980","NM_001367890","PR/SET domain 10"
"ENSG00000170340","ENSG00000170340","B3GNT2","10678","NM_001319075","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
"ENSG00000170345","ENSG00000170345","FOS","2353","NM_005252","Fos proto-oncogene, AP-1 transcription factor subunit"
"ENSG00000170348","ENSG00000170348","TMED10","10972","NM_006827","transmembrane p24 trafficking protein 10"
"ENSG00000170356","ENSG00000170356","OR2A20P","401428","NR_002158","olfactory receptor family 2 subfamily A member 20 pseudogene"
"ENSG00000170364","ENSG00000170364","SETMAR","6419","NM_001243723","SET domain and mariner transposase fusion gene"
"ENSG00000170365","ENSG00000170365","SMAD1","4086","NM_001003688","SMAD family member 1"
"ENSG00000170379","ENSG00000170379","TCAF2","285966","NM_001130025","TRPM8 channel associated factor 2"
"ENSG00000170382","ENSG00000170382","LRRN2","10446","NM_006338","leucine rich repeat neuronal 2"
"ENSG00000170385","ENSG00000170385","SLC30A1","7779","NM_021194","solute carrier family 30 member 1"
"ENSG00000170390","ENSG00000170390","DCLK2","166614","NM_001040260","doublecortin like kinase 2"
"ENSG00000170396","ENSG00000170396","ZNF804A","91752","NM_194250","zinc finger protein 804A"
"ENSG00000170412","ENSG00000170412","GPRC5C","55890","NM_001366261","G protein-coupled receptor class C group 5 member C"
"ENSG00000170417","ENSG00000170417","TMEM182","130827","NM_001321343","transmembrane protein 182"
"ENSG00000170421","ENSG00000170421","KRT8","3856","NM_001256282","keratin 8"
"ENSG00000170425","ENSG00000170425","ADORA2B","136","NM_000676","adenosine A2b receptor"
"ENSG00000170426","ENSG00000170426","SDR9C7","121214","NM_148897","short chain dehydrogenase/reductase family 9C member 7"
"ENSG00000170430","ENSG00000170430","MGMT","4255","NM_002412","O-6-methylguanine-DNA methyltransferase"
"ENSG00000170439","ENSG00000170439","METTL7B","196410","NM_152637","methyltransferase like 7B"
"ENSG00000170442","ENSG00000170442","KRT86","3892","NM_001320198","keratin 86"
"ENSG00000170445","ENSG00000170445","HARS1","3035","NM_001258040","histidyl-tRNA synthetase 1"
"ENSG00000170448","ENSG00000170448","NFXL1","152518","NM_001278623","nuclear transcription factor, X-box binding like 1"
"ENSG00000170456","ENSG00000170456","DENND5B","160518","NM_001308339","DENN domain containing 5B"
"ENSG00000170458","ENSG00000170458","CD14","929","NM_000591","CD14 molecule"
"ENSG00000170464","ENSG00000170464","DNAJC18","202052","NM_152686","DnaJ heat shock protein family (Hsp40) member C18"
"ENSG00000170468","ENSG00000170468","RIOX1","79697","NM_024644","ribosomal oxygenase 1"
"ENSG00000170469","ENSG00000170469","SPATA24","202051","NM_194296","spermatogenesis associated 24"
"ENSG00000170471","ENSG00000170471","RALGAPB","57148","NM_001282917","Ral GTPase activating protein non-catalytic beta subunit"
"ENSG00000170473","ENSG00000170473","PYM1","84305","NM_001143853","PYM homolog 1, exon junction complex associated factor"
"ENSG00000170476","ENSG00000170476","MZB1","51237","NM_016459","marginal zone B and B1 cell specific protein"
"ENSG00000170482","ENSG00000170482","SLC23A1","9963","NM_005847","solute carrier family 23 member 1"
"ENSG00000170484","ENSG00000170484","KRT74","121391","NM_175053","keratin 74"
"ENSG00000170485","ENSG00000170485","NPAS2","4862","NM_002518","neuronal PAS domain protein 2"
"ENSG00000170486","ENSG00000170486","KRT72","140807","NM_001146225","keratin 72"
"ENSG00000170500","ENSG00000170500","LONRF2","164832","NM_001371783","LON peptidase N-terminal domain and ring finger 2"
"ENSG00000170502","ENSG00000170502","NUDT9","53343","NM_001248011","nudix hydrolase 9"
"ENSG00000170509","ENSG00000170509","HSD17B13","345275","NM_001136230","hydroxysteroid 17-beta dehydrogenase 13"
"ENSG00000170515","ENSG00000170515","PA2G4","5036","NM_006191","proliferation-associated 2G4"
"ENSG00000170522","ENSG00000170522","ELOVL6","79071","NM_001130721","ELOVL fatty acid elongase 6"
"ENSG00000170525","ENSG00000170525","PFKFB3","5209","NM_001145443","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
"ENSG00000170540","ENSG00000170540","ARL6IP1","23204","NM_001313858","ADP ribosylation factor like GTPase 6 interacting protein 1"
"ENSG00000170542","ENSG00000170542","SERPINB9","5272","NM_004155","serpin family B member 9"
"ENSG00000170545","ENSG00000170545","SMAGP","57228","NM_001031628","small cell adhesion glycoprotein"
"ENSG00000170558","ENSG00000170558","CDH2","1000","NM_001308176","cadherin 2"
"ENSG00000170571","ENSG00000170571","EMB","133418","NM_198449","embigin"
"ENSG00000170579","ENSG00000170579","DLGAP1","9229","NM_001003809","DLG associated protein 1"
"ENSG00000170581","ENSG00000170581","STAT2","6773","NM_005419","signal transducer and activator of transcription 2"
"ENSG00000170584","ENSG00000170584","NUDCD2","134492","NM_001329991","NudC domain containing 2"
"ENSG00000170604","ENSG00000170604","IRF2BP1","26145","NM_015649","interferon regulatory factor 2 binding protein 1"
"ENSG00000170606","ENSG00000170606","HSPA4","3308","NM_002154","heat shock protein family A (Hsp70) member 4"
"ENSG00000170615","ENSG00000170615","SLC26A5","375611","NM_001167962","solute carrier family 26 member 5"
"ENSG00000170619","ENSG00000170619","COMMD5","28991","NM_001081003","COMM domain containing 5"
"ENSG00000170624","ENSG00000170624","SGCD","6444","NM_000337","sarcoglycan delta"
"ENSG00000170627","ENSG00000170627","GTSF1","121355","NM_144594","gametocyte specific factor 1"
"ENSG00000170629","ENSG00000170629","DPY19L2P2","349152","NM_182634","DPY19L2 pseudogene 2"
"ENSG00000170631","ENSG00000170631","ZNF16","7564","NM_001029976","zinc finger protein 16"
"ENSG00000170632","ENSG00000170632","ARMC10","83787","NM_001161009","armadillo repeat containing 10"
"ENSG00000170633","ENSG00000170633","RNF34","80196","NM_001256858","ring finger protein 34"
"ENSG00000170634","ENSG00000170634","ACYP2","98","NM_001320586","acylphosphatase 2"
"ENSG00000170638","ENSG00000170638","TRABD","80305","NM_001320484","TraB domain containing"
"ENSG00000170647","ENSG00000170647",NA,NA,NA,NA
"ENSG00000170653","ENSG00000170653","ATF7","11016","NM_001130059","activating transcription factor 7"
"ENSG00000170677","ENSG00000170677","SOCS6","9306","NM_004232","suppressor of cytokine signaling 6"
"ENSG00000170681","ENSG00000170681","CAVIN4","347273","NM_001018116","caveolae associated protein 4"
"ENSG00000170684","ENSG00000170684","ZNF296","162979","NM_145288","zinc finger protein 296"
"ENSG00000170689","ENSG00000170689","HOXB9","3219","NM_024017","homeobox B9"
"ENSG00000170734","ENSG00000170734","POLH","5429","NM_001291969","DNA polymerase eta"
"ENSG00000170759","ENSG00000170759","KIF5B","3799","NM_004521","kinesin family member 5B"
"ENSG00000170776","ENSG00000170776","AKAP13","11214","NM_001270546","A-kinase anchoring protein 13"
"ENSG00000170779","ENSG00000170779","CDCA4","55038","NM_017955","cell division cycle associated 4"
"ENSG00000170786","ENSG00000170786","SDR16C5","195814","NM_001318049","short chain dehydrogenase/reductase family 16C member 5"
"ENSG00000170791","ENSG00000170791","CHCHD7","79145","NM_001011667","coiled-coil-helix-coiled-coil-helix domain containing 7"
"ENSG00000170801","ENSG00000170801","HTRA3","94031","NM_001297559","HtrA serine peptidase 3"
"ENSG00000170802","ENSG00000170802","FOXN2","3344","NM_002158","forkhead box N2"
"ENSG00000170819","ENSG00000170819","BFSP2","8419","NM_003571","beaded filament structural protein 2"
"ENSG00000170832","ENSG00000170832","USP32","84669","NM_032582","ubiquitin specific peptidase 32"
"ENSG00000170835","ENSG00000170835","CEL","1056","NM_001807","carboxyl ester lipase"
"ENSG00000170836","ENSG00000170836","PPM1D","8493","NM_003620","protein phosphatase, Mg2+/Mn2+ dependent 1D"
"ENSG00000170837","ENSG00000170837","GPR27","2850","NM_018971","G protein-coupled receptor 27"
"ENSG00000170846","ENSG00000170846","LOC93622","93622","NM_138699","Morf4 family associated protein 1 like 1 pseudogene"
"ENSG00000170852","ENSG00000170852","KBTBD2","25948","NM_015483","kelch repeat and BTB domain containing 2"
"ENSG00000170854","ENSG00000170854","RIOX2","84864","NM_001042533","ribosomal oxygenase 2"
"ENSG00000170855","ENSG00000170855","TRIAP1","51499","NM_016399","TP53 regulated inhibitor of apoptosis 1"
"ENSG00000170858","ENSG00000170858","LILRP2","79166","NR_003061","leukocyte immunoglobulin-like receptor pseudogene 2"
"ENSG00000170860","ENSG00000170860","LSM3","27258","NM_014463","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000170871","ENSG00000170871","KIAA0232","9778","NM_001100590","KIAA0232"
"ENSG00000170873","ENSG00000170873","MTSS1","9788","NM_001282971","MTSS I-BAR domain containing 1"
"ENSG00000170876","ENSG00000170876","TMEM43","79188","NM_024334","transmembrane protein 43"
"ENSG00000170881","ENSG00000170881","RNF139","11236","NM_007218","ring finger protein 139"
"ENSG00000170889","ENSG00000170889","RPS9","6203","NM_001013","ribosomal protein S9"
"ENSG00000170891","ENSG00000170891","CYTL1","54360","NM_018659","cytokine like 1"
"ENSG00000170892","ENSG00000170892","TSEN34","79042","NM_001077446","tRNA splicing endonuclease subunit 34"
"ENSG00000170899","ENSG00000170899","GSTA4","2941","NM_001512","glutathione S-transferase alpha 4"
"ENSG00000170903","ENSG00000170903","MSANTD4","84437","NM_001318747","Myb/SANT DNA binding domain containing 4 with coiled-coils"
"ENSG00000170906","ENSG00000170906","NDUFA3","4696","NM_004542","NADH:ubiquinone oxidoreductase subunit A3"
"ENSG00000170909","ENSG00000170909","OSCAR","126014","NM_001282349","osteoclast associated Ig-like receptor"
"ENSG00000170915","ENSG00000170915","PAQR8","85315","NM_133367","progestin and adipoQ receptor family member 8"
"ENSG00000170917","ENSG00000170917","NUDT6","11162","NM_007083","nudix hydrolase 6"
"ENSG00000170919","ENSG00000170919",NA,NA,NA,NA
"ENSG00000170921","ENSG00000170921","TANC2","26115","NM_015623","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
"ENSG00000170935","ENSG00000170935","NCBP2L","392517","NM_001348372","nuclear cap binding protein subunit 2 like"
"ENSG00000170946","ENSG00000170946","DNAJC24","120526","NM_181706","DnaJ heat shock protein family (Hsp40) member C24"
"ENSG00000170949","ENSG00000170949","ZNF160","90338","NM_001102603","zinc finger protein 160"
"ENSG00000170954","ENSG00000170954","ZNF415","55786","NM_001136038","zinc finger protein 415"
"ENSG00000170955","ENSG00000170955","CAVIN3","112464","NM_145040","caveolae associated protein 3"
"ENSG00000170956","ENSG00000170956","CEACAM3","1084","NM_001277163","CEA cell adhesion molecule 3"
"ENSG00000170962","ENSG00000170962","PDGFD","80310","NM_025208","platelet derived growth factor D"
"ENSG00000170989","ENSG00000170989","S1PR1","1901","NM_001320730","sphingosine-1-phosphate receptor 1"
"ENSG00000171033","ENSG00000171033","PKIA","5569","NM_006823","cAMP-dependent protein kinase inhibitor alpha"
"ENSG00000171044","ENSG00000171044","XKR6","286046","NM_173683","XK related 6"
"ENSG00000171045","ENSG00000171045","TSNARE1","203062","NM_001291931","t-SNARE domain containing 1"
"ENSG00000171049","ENSG00000171049","FPR2","2358","NM_001005738","formyl peptide receptor 2"
"ENSG00000171051","ENSG00000171051","FPR1","2357","NM_001193306","formyl peptide receptor 1"
"ENSG00000171055","ENSG00000171055","FEZ2","9637","NM_001042548","fasciculation and elongation protein zeta 2"
"ENSG00000171056","ENSG00000171056","SOX7","83595","NM_031439","SRY-box transcription factor 7"
"ENSG00000171067","ENSG00000171067","C11orf24","53838","NM_001300913","chromosome 11 open reading frame 24"
"ENSG00000171084","ENSG00000171084","FAM86JP","100125556","NR_024250","family with sequence similarity 86, member A pseudogene"
"ENSG00000171097","ENSG00000171097","KYAT1","883","NM_001122671","kynurenine aminotransferase 1"
"ENSG00000171100","ENSG00000171100","MTM1","4534","NM_000252","myotubularin 1"
"ENSG00000171101","ENSG00000171101","SIGLEC17P","284367","NR_002804","sialic acid binding Ig like lectin 17, pseudogene"
"ENSG00000171103","ENSG00000171103","TRMT61B","55006","NM_017910","tRNA methyltransferase 61B"
"ENSG00000171105","ENSG00000171105","INSR","3643","NM_000208","insulin receptor"
"ENSG00000171109","ENSG00000171109","MFN1","55669","NM_017927","mitofusin 1"
"ENSG00000171115","ENSG00000171115","GIMAP8","155038","NM_175571","GTPase, IMAP family member 8"
"ENSG00000171121","ENSG00000171121","KCNMB3","27094","NM_001163677","potassium calcium-activated channel subfamily M regulatory beta subunit 3"
"ENSG00000171130","ENSG00000171130","ATP6V0E2","155066","NM_001100592","ATPase H+ transporting V0 subunit e2"
"ENSG00000171132","ENSG00000171132","PRKCE","5581","NM_005400","protein kinase C epsilon"
"ENSG00000171135","ENSG00000171135","JAGN1","84522","NM_001363890","jagunal homolog 1"
"ENSG00000171136","ENSG00000171136","RLN3","117579","NM_001311197","relaxin 3"
"ENSG00000171148","ENSG00000171148","TADA3","10474","NM_001278270","transcriptional adaptor 3"
"ENSG00000171150","ENSG00000171150","SOCS5","9655","NM_014011","suppressor of cytokine signaling 5"
"ENSG00000171155","ENSG00000171155","C1GALT1C1","29071","NM_001011551","C1GALT1 specific chaperone 1"
"ENSG00000171159","ENSG00000171159","C9orf16","79095","NM_024112","chromosome 9 open reading frame 16"
"ENSG00000171160","ENSG00000171160","MORN4","118812","NM_001098831","MORN repeat containing 4"
"ENSG00000171161","ENSG00000171161","ZNF672","79894","NM_024836","zinc finger protein 672"
"ENSG00000171163","ENSG00000171163","ZNF692","55657","NM_001136036","zinc finger protein 692"
"ENSG00000171169","ENSG00000171169","NAIF1","203245","NM_197956","nuclear apoptosis inducing factor 1"
"ENSG00000171174","ENSG00000171174","RBKS","64080","NM_001287580","ribokinase"
"ENSG00000171189","ENSG00000171189","GRIK1","2897","NM_000830","glutamate ionotropic receptor kainate type subunit 1"
"ENSG00000171202","ENSG00000171202","TMEM126A","84233","NM_001244735","transmembrane protein 126A"
"ENSG00000171204","ENSG00000171204","TMEM126B","55863","NM_001193537","transmembrane protein 126B"
"ENSG00000171206","ENSG00000171206","TRIM8","81603","NM_001345950","tripartite motif containing 8"
"ENSG00000171208","ENSG00000171208","NETO2","81831","NM_001201477","neuropilin and tolloid like 2"
"ENSG00000171217","ENSG00000171217","CLDN20","49861","NM_001001346","claudin 20"
"ENSG00000171219","ENSG00000171219","CDC42BPG","55561","NM_017525","CDC42 binding protein kinase gamma"
"ENSG00000171222","ENSG00000171222","SCAND1","51282","NM_016558","SCAN domain containing 1"
"ENSG00000171223","ENSG00000171223","JUNB","3726","NM_002229","JunB proto-oncogene, AP-1 transcription factor subunit"
"ENSG00000171224","ENSG00000171224","FAM241B","219738","NM_145306","family with sequence similarity 241 member B"
"ENSG00000171227","ENSG00000171227","TMEM37","140738","NM_183240","transmembrane protein 37"
"ENSG00000171236","ENSG00000171236","LRG1","116844","NM_052972","leucine rich alpha-2-glycoprotein 1"
"ENSG00000171241","ENSG00000171241","SHCBP1","79801","NM_001324318","SHC binding and spindle associated 1"
"ENSG00000171246","ENSG00000171246","NPTX1","4884","NM_002522","neuronal pentraxin 1"
"ENSG00000171262","ENSG00000171262","FAM98B","283742","NM_001042429","family with sequence similarity 98 member B"
"ENSG00000171291","ENSG00000171291","ZNF439","90594","NM_001348718","zinc finger protein 439"
"ENSG00000171295","ENSG00000171295","ZNF440","126070","NM_152357","zinc finger protein 440"
"ENSG00000171298","ENSG00000171298","GAA","2548","NM_000152","glucosidase alpha, acid"
"ENSG00000171302","ENSG00000171302","CANT1","124583","NM_001159772","calcium activated nucleotidase 1"
"ENSG00000171307","ENSG00000171307","ZDHHC16","84287","NM_001287803","zinc finger DHHC-type containing 16"
"ENSG00000171310","ENSG00000171310","CHST11","50515","NM_001173982","carbohydrate sulfotransferase 11"
"ENSG00000171311","ENSG00000171311","EXOSC1","51013","NM_001318362","exosome component 1"
"ENSG00000171314","ENSG00000171314","PGAM1","5223","NM_001317079","phosphoglycerate mutase 1"
"ENSG00000171316","ENSG00000171316","CHD7","55636","NM_001316690","chromodomain helicase DNA binding protein 7"
"ENSG00000171320","ENSG00000171320","ESCO2","157570","NM_001017420","establishment of sister chromatid cohesion N-acetyltransferase 2"
"ENSG00000171357","ENSG00000171357","LURAP1","541468","NM_001013615","leucine rich adaptor protein 1"
"ENSG00000171360","ENSG00000171360","KRT38","8687","NM_006771","keratin 38"
"ENSG00000171365","ENSG00000171365","CLCN5","1184","NM_000084","chloride voltage-gated channel 5"
"ENSG00000171368","ENSG00000171368","TPPP","11076","NM_007030","tubulin polymerization promoting protein"
"ENSG00000171385","ENSG00000171385","KCND3","3752","NM_004980","potassium voltage-gated channel subfamily D member 3"
"ENSG00000171401","ENSG00000171401","KRT13","3860","NM_002274","keratin 13"
"ENSG00000171403","ENSG00000171403","KRT9","3857","NM_000226","keratin 9"
"ENSG00000171408","ENSG00000171408","PDE7B","27115","NM_018945","phosphodiesterase 7B"
"ENSG00000171421","ENSG00000171421","MRPL36","64979","NM_032479","mitochondrial ribosomal protein L36"
"ENSG00000171425","ENSG00000171425","ZNF581","51545","NM_016535","zinc finger protein 581"
"ENSG00000171428","ENSG00000171428","NAT1","9","NM_000662","N-acetyltransferase 1"
"ENSG00000171433","ENSG00000171433","GLOD5","392465","NM_001080489","glyoxalase domain containing 5"
"ENSG00000171443","ENSG00000171443","ZNF524","147807","NM_153219","zinc finger protein 524"
"ENSG00000171444","ENSG00000171444","MCC","4163","NM_001085377","MCC regulator of WNT signaling pathway"
"ENSG00000171448","ENSG00000171448","ZBTB26","57684","NM_001304363","zinc finger and BTB domain containing 26"
"ENSG00000171451","ENSG00000171451","DSEL","92126","NM_032160","dermatan sulfate epimerase like"
"ENSG00000171453","ENSG00000171453","POLR1C","9533","NM_001318876","RNA polymerase I and III subunit C"
"ENSG00000171456","ENSG00000171456","ASXL1","171023","NM_001164603","ASXL transcriptional regulator 1"
"ENSG00000171462","ENSG00000171462","DLK2","65989","NM_001286655","delta like non-canonical Notch ligand 2"
"ENSG00000171466","ENSG00000171466","ZNF562","54811","NM_001130031","zinc finger protein 562"
"ENSG00000171467","ENSG00000171467","ZNF318","24149","NM_014345","zinc finger protein 318"
"ENSG00000171469","ENSG00000171469","ZNF561","93134","NM_001330365","zinc finger protein 561"
"ENSG00000171475","ENSG00000171475","WIPF2","147179","NM_133264","WAS/WASL interacting protein family member 2"
"ENSG00000171476","ENSG00000171476","HOPX","84525","NM_001145459","HOP homeobox"
"ENSG00000171488","ENSG00000171488","LRRC8C","84230","NM_032270","leucine rich repeat containing 8 VRAC subunit C"
"ENSG00000171490","ENSG00000171490","RSL1D1","26156","NM_015659","ribosomal L1 domain containing 1"
"ENSG00000171492","ENSG00000171492","LRRC8D","55144","NM_001134479","leucine rich repeat containing 8 VRAC subunit D"
"ENSG00000171497","ENSG00000171497","PPID","5481","NM_005038","peptidylprolyl isomerase D"
"ENSG00000171502","ENSG00000171502","COL24A1","255631","NM_001349955","collagen type XXIV alpha 1 chain"
"ENSG00000171503","ENSG00000171503","ETFDH","2110","NM_001281737","electron transfer flavoprotein dehydrogenase"
"ENSG00000171517","ENSG00000171517","LPAR3","23566","NM_012152","lysophosphatidic acid receptor 3"
"ENSG00000171522","ENSG00000171522","PTGER4","5734","NM_000958","prostaglandin E receptor 4"
"ENSG00000171530","ENSG00000171530","TBCA","6902","NM_001297738","tubulin folding cofactor A"
"ENSG00000171552","ENSG00000171552","BCL2L1","598","NM_001191","BCL2 like 1"
"ENSG00000171566","ENSG00000171566","PLRG1","5356","NM_001201564","pleiotropic regulator 1"
"ENSG00000171574","ENSG00000171574","ZNF584","201514","NM_001318002","zinc finger protein 584"
"ENSG00000171595","ENSG00000171595","DNAI2","64446","NM_001172810","dynein axonemal intermediate chain 2"
"ENSG00000171596","ENSG00000171596","NMUR1","10316","NM_006056","neuromedin U receptor 1"
"ENSG00000171603","ENSG00000171603","CLSTN1","22883","NM_001009566","calsyntenin 1"
"ENSG00000171604","ENSG00000171604","CXXC5","51523","NM_001317199","CXXC finger protein 5"
"ENSG00000171606","ENSG00000171606","ZNF274","10782","NM_001278734","zinc finger protein 274"
"ENSG00000171608","ENSG00000171608","PIK3CD","5293","NM_001350234","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
"ENSG00000171611","ENSG00000171611","PTCRA","171558","NM_001243168","pre T cell antigen receptor alpha"
"ENSG00000171612","ENSG00000171612","SLC25A33","84275","NM_032315","solute carrier family 25 member 33"
"ENSG00000171617","ENSG00000171617","ENC1","8507","NM_001256574","ectodermal-neural cortex 1"
"ENSG00000171621","ENSG00000171621","SPSB1","80176","NM_025106","splA/ryanodine receptor domain and SOCS box containing 1"
"ENSG00000171631","ENSG00000171631","P2RY6","5031","NM_001277204","pyrimidinergic receptor P2Y6"
"ENSG00000171634","ENSG00000171634","BPTF","2186","NM_004459","bromodomain PHD finger transcription factor"
"ENSG00000171643","ENSG00000171643","S100Z","170591","NM_130772","S100 calcium binding protein Z"
"ENSG00000171649","ENSG00000171649","ZIK1","284307","NM_001010879","zinc finger protein interacting with K protein 1"
"ENSG00000171657","ENSG00000171657","GPR82","27197","NM_080817","G protein-coupled receptor 82"
"ENSG00000171658","ENSG00000171658","NMRAL2P","344887","NR_033752","NmrA like redox sensor 2, pseudogene"
"ENSG00000171659","ENSG00000171659","GPR34","2857","NM_001033513","G protein-coupled receptor 34"
"ENSG00000171680","ENSG00000171680","PLEKHG5","57449","NM_001042663","pleckstrin homology and RhoGEF domain containing G5"
